CITY, STATE, COUNTRY, LATITUDE, LONGITUDE, OFFSET, DST, Regulation_14, Regulation_13
Singapore, Singapore, Singapore, 1.23, 103.55, 8, False, False, False
Singapore, Singapore, Singapore, 1.67, 104.5, 8, False, False, False
Skagen, Sweden, Sweden, 57.73, 10.63, 1, False, True, False
Offshore Thailand No.1, Thailand, Thailand, 12.0, 100.48, 7, False, False, False
Offshore UAE No. 1, U.A.E., U.A.E., 25.5, 54.83, 4, False, False, False
Warri, Delta State, Nigeria, 5.0, 5.0, 0, False, False, False
Ofunato, Iwate, Japan, 39.03, 141.73, 9, False, False, False
Oga, Akita, Japan, 39.86, 139.86, 9, False, False, False
Victoria, British Columbia, Canada, 48.42, -123.39, -8, False, True, True
Kawasaki, Kanagawa, Japan, 35.47, 139.74, 9, False, False, False
Kawasaki, Kanagawa, Japan, 35.46, 139.72, 9, False, False, False
Oguendjo, Estuaire, Gabon, -1.51, 8.9, 1, False, False, False
Öhmans, Västerbotten, Sweden, 58.6, 16.22, 1, False, True, False
Oita, Oita Prefecture, Japan, 33.28, 131.66, 9, False, False, False
Oita, Oita, Japan, 33.28, 131.71, 9, False, False, False
Okha, Gujarat, India, 22.47, 69.08, 5, False, False, False
Okha, Sakhalin, Russia, 53.57, 143.0, 11, False, False, False
Okhotsk, Khabarovsk Krai, Russia, 59.31, 143.18, 10, False, False, False
Okinawa, Okinawa Prefecture, Japan, 26.4, 127.97, 9, False, False, False
Port Harcourt, Rivers State, Nigeria, 4.03, 7.28, 0, False, False, False
Warri, Delta State, Nigeria, 4.4, 7.83, 1, False, False, False
Geoje, South Gyeongsang, South Korea, 34.52, 128.42, 9, False, False, False
Oktyabrsk, Donetsk Oblast, Ukraine, 46.84, 31.94, 2, False, False, False
Okwori Terminal, Akwa Ibom, Nigeria, 3.87, 6.98, 0, False, False, False
Olbia, Sardinia, Italy, 40.92, 9.53, 1, False, False, False
Old Bahama Channel, Unassigned, Unassigned, 22.6, -78.1, -5, False, False, False
Old Bahama Channel, Unassigned, Unassigned, 22.57, -78.1, -5, False, False, False
Oleum, California, U.S.A., 38.05, -122.16, -8, False, True, True
Olga Landing, Mississippi, U.S.A., 30.03, -90.84, -6, False, True, True
Olongapo, Zambales, Philippines, 14.81, 120.29, 8, False, False, False
Port-Gentil, Ogooué-Maritime, Gabon, -3.13, 10.21, 1, False, False, False
Omisalj, Primorje-Gorski Kotar, Croatia, 45.22, 14.54, 1, False, False, False
Omuta, Fukuoka, Japan, 33.01, 130.41, 9, False, False, False
Onahama, Fukushima, Japan, 36.92, 140.88, 9, False, False, False
Onne, Rivers, Nigeria, 4.69, 7.16, 1, False, False, False
Onoda, Yamaguchi, Japan, 33.97, 131.16, 9, False, False, False
Ulsan, Ulsan, South Korea, 35.45, 129.36, 9, False, False, False
Onslow, Western Australia, Australia, -21.63, 115.1, 8, False, False, False
Derince, Kocaeli, Turkey, 40.98, 27.98, 3, False, False, False
Oran, Oran, Algeria, 35.71, -0.65, 1, False, False, False
Orinoco River, Delta Amacuro, Venezuela, 8.93, -60.19, -4, False, False, False
Orinoco River, Venezuela, Venezuela, 8.6, -60.51, -4, False, False, False
Oristano, Sardinia, Italy, 39.86, 8.56, 1, False, False, False
Orivesi, Pirkanmaa, Finland, 65.03, 25.43, 2, False, True, False
Örnsköldsvik, Västernorrland, Sweden, 63.29, 18.71, 1, False, True, False
Orrskär, Gävleborg County, Sweden, 61.31, 17.07, 1, False, True, False
Ortona, Abruzzo, Italy, 42.35, 14.42, 1, False, False, False
Ortviken, Västernorrland, Sweden, 62.39, 17.35, 1, False, True, False
Osaka, Osaka Prefecture, Japan, 34.65, 135.42, 9, False, False, False
Oshawa, Ontario, Canada, 43.87, -78.83, -5, False, False, False
Oskarshamn, Kalmar County, Sweden, 57.26, 16.47, 1, False, True, False
Oslo, Oslo, Norway, 59.9, 10.75, 1, False, True, False
Ostend, West Flanders, Belgium, 51.23, 2.93, 1, False, True, False
Ostrand, Västernorrland, Sweden, 62.39, 17.35, 1, False, True, False
Ostrica, Louisiana, U.S.A., 29.36, -89.52, -6, False, True, True
Ostrov Mednyy, Kamchatka Krai, Russia, 54.19, 168.35, 11, False, False, False
Osumi, Kagoshima, Japan, 30.9, 130.78, 9, False, False, False
Oswego, New York, U.S.A., 43.47, -76.51, -5, False, False, False
Otaru, Hokkaido, Japan, 43.2, 141.02, 9, False, False, False
Taman, Krasnodar Krai, Russia, 45.12, 36.67, 3, False, False, False
Otranto, Apulia, Italy, 40.15, 18.5, 1, False, False, False
Oudna, Ben Arous, Tunisia, 36.28, 11.66, 1, False, False, False
Oulu, Northern Ostrobothnia, Finland, 65.03, 25.43, 2, False, True, False
Oulu, Northern Ostrobothnia, Finland, 65.0, 25.4, 2, False, True, False
Owendo, Estuaire, Gabon, 0.28, 9.5, 1, False, False, False
Owase, Mie, Japan, 34.07, 136.22, 9, False, False, False
Oxelösund, Södermanland, Sweden, 58.66, 17.12, 1, False, True, False
Oxhaga Harbour, Sweden, Sweden, 56.16, 14.86, 1, False, True, False
Oyo, Oyo State, Nigeria, 5.39, 4.59, 0, False, False, False
Oyong Marine Terminal, East Java, Indonesia, -7.3, 113.36, 7, False, False, False
Martinez, California, U.S.A., 38.05, -122.16, -8, False, True, True
Padang, West Sumatra, Indonesia, -1.0, 100.37, 7, False, False, False
Padangbai, Bali, Indonesia, -8.53, 115.51, 8, False, False, False
Pagerungan, East Java, Indonesia, -6.97, 115.95, 7, False, False, False
Pago Pago, American Samoa, American Samoa, -14.27, -170.68, -11, False, False, False
Pajaritos, Veracruz, Mexico, 18.13, -94.4, -6, False, False, False
Palanca, Luanda, Angola, -6.89, 12.35, 1, False, False, False
Paldiski, Harju County, Estonia, 59.33, 24.08, 2, False, True, False
Palembang, South Sumatra, Indonesia, -2.99, 104.76, 7, False, False, False
Palenque, San Cristóbal, Dominican Republic, 18.21, -70.2, -4, False, False, False
Palermo, Sicily, Italy, 38.13, 13.37, 1, False, False, False
Paljassaare, Harju County, Estonia, 59.5, 24.97, 2, False, True, False
Palm Beach, Florida, U.S.A., 26.77, -80.05, -5, False, True, True
Palma, Balearic Islands, Spain, 39.55, 2.63, 1, False, False, False
Palmeira, Cape Verde, Cape Verde Is., 16.75, -22.98, -1, False, False, False
Pamandzi, Mayotte, Comoros Is., -12.76, 45.27, 3, False, False, False
Pamatacual, Guárico, Venezuela, 10.25, -64.65, -4, False, False, False
Pamatacualito, Sucre, Venezuela, 10.24, -64.57, -4, False, False, False
Stockholm, Stockholm County, Sweden, 58.6, 16.22, 1, False, True, False
Panama City, Panama, Panama, 9.39, -79.92, -5, False, False, False
Panama City, Florida, U.S.A., 30.15, -85.68, -6, False, True, True
Pangkalan Susu, North Sumatra, Indonesia, 4.22, 98.42, 7, False, False, False
Panjang, Lampung, Indonesia, -5.47, 105.32, 7, False, False, False
PanPac - Pacific Lightering Area, Panama, Panama, 6.0, -79.67, -5, False, False, False
Palu, Central Sulawesi, Indonesia, -0.7, 119.85, 8, False, False, False
Guangzhou, Guangdong, China, 20.85, 114.71, 8, False, False, False
Papeete, French Polynesia, Tahiti, -17.54, -149.57, -10, False, False, False
Par, Cornwall, U.K., 50.34, -4.7, 0, False, True, False
Paradip, Odisha, India, 20.27, 86.67, 5, False, False, False
Paradip, Odisha, India, 20.08, 86.69, 5, False, False, False
Paraguaná, Falcón, Venezuela, 11.63, -70.24, -4, False, False, False
Paramaribo, Paramaribo, Suriname, 5.81, -55.16, -3, False, False, False
Paramonga, Lima, Peru, -10.69, -77.86, -5, False, False, False
Paraná, Entre Ríos, Argentina, -31.72, -60.53, -3, False, False, False
Paranaguá, Paraná, Brazil, -25.5, -48.51, -3, False, False, False
Paranam, Para, Suriname, 5.63, -55.08, -3, False, False, False
Pärnu, Pärnu maakond, Estonia, 58.39, 24.48, 2, False, True, False
Pars Special Economic Energy Zone, Bushehr, Iran, 27.52, 52.51, 3, False, False, False
Partington, England, U.K., 53.33, -2.91, 0, False, False, False
Pasadena, California, U.S.A., 29.73, -95.21, -6, False, True, True
Pasaia, Gipuzkoa, Spain, 43.32, -1.92, 1, False, False, False
Pascagoula, Mississippi, U.S.A., 30.34, -88.51, -6, False, True, True
Pasir Gudang, Johor, Malaysia, 1.43, 103.89, 8, False, False, False
Singapore, Singapore, Singapore, 1.28, 103.76, 8, False, False, False
Paskallavik, Kalmar County, Sweden, 57.26, 16.47, 1, False, True, False
Patras, Achaea, Greece, 38.25, 21.73, 2, False, False, False
Pattani, Songkhla, Thailand, 6.89, 101.26, 7, False, False, False
Pauillac, Nouvelle-Aquitaine, France, 45.23, -0.74, 1, False, False, False
Paulina, Oregon, U.S.A., 30.02, -90.71, -6, False, True, True
New Orleans, Louisiana, U.S.A., 29.96, -90.04, -6, False, True, True
Paulsboro, New Jersey, U.S.A., 39.85, -75.25, -5, False, True, True
Paysandú, Paysandú, Uruguay, -32.31, -58.11, -3, False, False, False
Pazflor, Angola, Angola, -7.52, 12.12, 1, False, False, False
Pecém, Ceará, Brazil, -3.53, -38.8, -3, False, False, False
Pedra de Lume, Sal, Cape Verde Is., 16.75, -22.98, -1, False, False, False
Peekskill, New York, U.S.A., 41.28, -73.95, -5, False, True, True
Peetri, Harju County, Estonia, 59.5, 24.97, 2, False, True, False
Pelintung, Riau, Indonesia, 1.66, 101.64, 7, False, False, False
Pembroke Dock, Wales, U.K., 51.7, -4.96, 0, False, False, False
George Town, Penang, Malaysia, 5.37, 100.36, 8, False, False, False
Kertih, Terengganu, Malaysia, 6.13, 104.97, 7, False, False, False
Penarth, Wales., U.K., 51.45, -3.16, 0, False, True, False
Penco, Biobío, Chile, -36.72, -73.01, -3, True, False, False
Pending, Sarawak, Malaysia, 1.74, 110.53, 8, False, False, False
Pengerang, Johor, Malaysia, 1.37, 104.12, 8, False, False, False
Penglai, Shandong, China, 37.78, 120.63, 8, False, False, False
Pennington, Bayelsa, Nigeria, 4.22, 5.58, 0, False, False, False
Pensacola, Florida, U.S.A., 30.4, -87.22, -6, False, True, True
Pentland Firth, Scotland, U.K., 58.7, -3.02, 0, False, True, False
Pepel, Northern Province, Sierra Leone, 8.57, -13.06, 0, False, False, False
Perama, Attica, Greece, 37.96, 23.58, 2, False, False, False
Percy, Araucanía, Chile, -53.17, -70.9, -3, False, False, False
Campos Basin, Rio de Janeiro, Brazil, -23.5, -41.5, -3, False, False, False
Perth, Western Australia, Australia, -32.06, 115.74, 8, False, False, False
Perth Amboy, New Jersey, U.S.A., 40.51, -74.26, -5, False, True, True
San Vicente de Cañete, Lima, Peru, -13.26, -76.31, -5, False, False, False
Pesaro, Marche, Italy, 43.94, 12.91, 1, False, False, False
Peterhead, Scotland, U.K., 57.5, -1.78, 0, False, True, False
Petersburg, Virginia, U.S.A., 56.81, -132.97, -9, False, True, True
Petit-Couronne, Normandy, France, 49.38, 1.01, 1, False, True, False
Aliağa, İzmir, Turkey, 38.78, 26.92, 3, False, False, False
Balikpapan, East Kalimantan, Indonesia, -0.89, 104.07, 7, False, False, False
David, Chiriquí, Panama, 8.21, -82.86, -5, False, False, False
Petrozuata, Anzoátegui, Venezuela, 10.15, -64.85, -4, False, False, False
Palaio Faliro, Attica, Greece, 37.94, 23.63, 2, False, False, False
Skikda, Skikda Province, Algeria, 36.89, 6.94, 1, False, False, False
Philipsburg, Sint Maarten, Netherlands Antilles, 18.01, -63.04, -4, False, False, True
Teesport, England, U.K., 54.62, -1.17, 0, False, True, False
Phoenix, Arizona, U.S.A., 29.64, -89.93, -6, False, True, True
Phu My, Ba Ria-Vung Tau, Vietnam, 10.59, 107.03, 7, False, False, False
Phuket, Phuket Province, Thailand, 7.82, 98.41, 7, False, False, False
Pichilingue, Baja California Sur, Mexico, 24.27, -110.32, -7, False, False, False
Pilar, Chilean Patagonia, Chile, -52.66, -74.67, -3, False, False, False
Pilottown, Louisiana, U.S.A., 29.17, -89.26, -6, False, True, True
Pilottown, Louisiana, U.S.A., 29.19, -89.26, -6, False, True, True
Pindo, Cauca, Colombia, 1.88, -78.81, -5, False, False, False
Piney Point, Maryland, U.S.A., 38.13, -76.53, -5, False, True, True
Pinkenba, Queensland, Australia, -27.38, 153.17, 10, False, False, False
Piombino, Tuscany, Italy, 42.93, 10.55, 1, False, False, False
Pioneer Dock, Mississippi, U.S.A., 30.25, -91.11, -6, False, True, True
Pipavav, Gujarat, India, 20.92, 71.51, 5, False, False, False
Mumbai, Maharashtra, India, 18.98, 72.92, 5, False, False, False
Pirita, Harju County, Estonia, 59.47, 24.82, 2, False, True, False
Pirsus, Şanlıurfa, Turkey, 36.72, 36.19, 3, False, False, False
Pisco, Ica, Peru, -13.76, -76.29, -5, False, False, False
Adamstown, Pitcairn Islands, Pitcairn Is., -25.06, -130.1, -8, False, False, False
Piteå, Norrbotten, Sweden, 65.23, 21.63, 1, False, True, False
Palembang, South Sumatra, Indonesia, -2.99, 104.82, 7, False, False, False
Plaquemine, Louisiana, U.S.A., 30.29, -91.23, -6, False, True, True
Plaquemines Parish, Louisiana, U.S.A., 29.48, -89.68, -6, False, True, True
Plaquemine, Louisiana, U.S.A., 30.31, -91.23, -6, False, True, True
Songkhla, Songkhla Province, Thailand, 9.66, 101.47, 7, False, False, False
Ploče, Dubrovnik-Neretva, Croatia, 43.03, 17.43, 1, False, False, False
Plomin, Istria, Croatia, 45.12, 14.19, 1, False, False, False
Karratha, Western Australia, Australia, -20.6, 116.75, 8, False, False, False
Plymouth, Montserrat, Montserrat, 16.7, -62.22, -4, False, False, False
Pohang, Gyeongsangbuk-do, South Korea, 36.02, 129.4, 9, False, False, False
Point Comfort, Texas, U.S.A., 28.63, -96.57, -6, False, True, True
Point Fortin, Point Fortin, Trinidad and Tobago, 10.19, -61.7, -4, False, False, False
Point Lisas, Couva-Tabaquite-Talparo, Trinidad and Tobago, 10.4, -61.49, -4, False, False, False
Exmouth, Western Australia, Australia, -21.82, 114.19, 8, False, False, False
Point Pleasant, New Jersey, U.S.A., 44.96, -67.03, -5, False, True, True
Point Tupper, Nova Scotia, Canada, 45.61, -61.35, -4, False, True, True
Pointe à la Hache, Louisiana, U.S.A., 29.57, -89.8, -6, False, True, True
Pointe du Depart, Siem Reap, Cambodia, 10.64, 103.5, 7, False, False, False
Pointe Limboh, Littoral, Cameroon, 3.98, 9.13, 1, False, False, False
Pointe Noire, Kouilou, Congo, -4.78, 11.83, 1, False, False, False
Pointe-Noire, Quebec, Canada, 50.17, -66.48, -5, False, True, True
Pointe Seraphine, Castries, St. Lucia, 14.01, -60.99, -4, False, False, False
Pointe-a-Pierre, Trinidad and Tobago, Trinidad and Tobago, 10.33, -61.49, -4, False, False, False
Pointe-a-Pierre, Trinidad and Tobago, Trinidad and Tobago, 10.32, -61.48, -4, False, False, False
Pointe-a-Pierre, Trinidad, Trinidad and Tobago, 10.35, -61.53, -4, False, False, False
Pointe-à-Pitre, Guadeloupe, Guadeloupe, 16.23, -61.55, -4, False, False, False
Police, West Pomeranian Voivodeship, Poland, 53.55, 14.6, 1, False, True, False
Polvo Terminal, Rio de Janeiro, Brazil, -23.08, -41.01, -3, False, False, False
Pomorie, Burgas, Bulgaria, 42.49, 27.46, 2, False, False, False
Ponce, Puerto Rico, Puerto Rico, 17.97, -66.62, -4, False, True, True
Ponta da Madeira, Maranhão, Brazil, -2.57, -44.38, -3, False, False, False
Ponta Delgada, Azores, Azores, 37.74, -25.66, -1, False, False, False
Anchieta, Espírito Santo, Brazil, -20.78, -40.56, -3, False, False, False
Priolo Gargallo, Sicily, Italy, 39.16, 9.05, 1, False, False, False
Antonina, Paraná, Brazil, -25.45, -48.67, -3, False, False, False
Poole, Dorset, U.K., 50.71, -1.99, 0, False, True, False
Porbandar, Gujarat, India, 21.64, 69.59, 5, False, False, False
Pori, Satakunta, Finland, 61.49, 21.8, 2, False, True, False
Poro, Cebu, Philippines, 16.61, 120.3, 8, False, False, False
Port Alfred, Quebec, Canada, 48.33, -70.86, -5, False, True, True
Port Allen, Louisiana, U.S.A., 30.43, -91.2, -6, False, True, True
Port Allen, Louisiana, U.S.A., 30.47, -91.2, -6, False, True, True
Port Allen, Louisiana, U.S.A., 30.45, -91.2, -6, False, True, True
Port Alma, Queensland, Australia, -23.57, 150.87, 10, False, False, False
Port Alucroix, Virgin Islands, Virgin Is. (U.S.A.), 17.7, -64.77, -4, False, True, True
Port Angeles, Washington, U.S.A., 48.13, -123.42, -8, False, True, True
Port Antonio, Portland, Jamaica, 18.18, -76.46, -5, False, False, False
Port Aransas, Texas, U.S.A., 27.84, -97.06, -6, False, True, True
Port Arthur, Texas, U.S.A., 29.86, -93.94, -6, False, True, True
Port Augusta, South Australia, Australia, -32.49, 137.76, 10, True, False, False
Karachi, Sindh, Pakistan, 24.76, 67.33, 5, False, False, False
Port Blair, Andaman and Nicobar Islands, India, 11.68, 92.72, 5, False, False, False
Port Bonython, South Australia, Australia, -33.02, 137.77, 10, True, False, False
Port Botany, New South Wales, Australia, -33.99, 151.21, 11, True, False, False
Port Bouet, Abidjan, Ivory Coast, 5.27, -4.02, 0, False, False, False
Port Bustamente, Jamaica, Jamaica, 17.98, -76.83, -5, False, False, False
Cape Canaveral, Florida, U.S.A., 28.41, -80.61, -5, False, True, True
Port-Cartier, Quebec, Canada, 50.03, -66.78, -5, False, True, True
Port-de-Bouc, Provence-Alpes-Côte d'Azur, France, 43.4, 4.99, 1, False, False, False
Ghannouch, Gabès, Tunisia, 33.92, 10.1, 1, False, False, False
Port Dickson, Negeri Sembilan, Malaysia, 2.53, 101.77, 8, False, False, False
Port Dina, Croatia, Croatia, 45.2, 14.53, 1, False, False, False
Le Verdon-sur-Mer, Nouvelle-Aquitaine, France, 45.54, -1.04, 1, False, False, False
Gqeberha, Eastern Cape, South Africa, -33.96, 25.64, 2, False, False, False
Port Elizabeth, New Jersey, U.S.A., 40.68, -74.15, -5, False, True, True
Port Esquivel, Jamaica, Jamaica, 17.89, -77.13, -5, False, False, False
Port, Réunion, Reunion, -20.93, 55.32, 4, False, False, False
Exmouth, Western Australia, Australia, -21.96, 114.15, 8, False, False, False
Port Fourchon, Louisiana, U.S.A., 29.12, -90.21, -6, False, True, True
Port Gentil, Ogooué-Maritime, Gabon, -0.68, 8.78, 1, False, False, False
Port Giles, South Australia, Australia, -35.02, 137.77, 10, True, False, False
Port Harcourt, Rivers State, Nigeria, 4.76, 7.0, 1, False, False, False
Stephenville, Newfoundland and Labrador, Canada, 48.49, -58.55, -3, False, True, True
Port Hawkesbury, Nova Scotia, Canada, 45.57, -61.35, -4, False, True, True
Port Hedland, Western Australia, Australia, -20.32, 118.58, 8, False, False, False
Port Huron, Michigan, U.S.A., 42.99, -82.44, -5, False, False, False
Port Ibrahim, Egypt, Egypt, 29.92, 32.51, 2, False, False, False
Port-Jérôme-sur-Seine, Normandy, France, 49.47, 0.54, 1, False, True, False
Port Kaiser, St. Elizabeth, Jamaica, 17.86, -77.6, -5, False, False, False
Port Kavkaz, Krasnodar Krai, Russia, 45.34, 36.67, 3, False, False, False
Port Klang, Selangor, Malaysia, 2.99, 101.39, 8, False, False, False
Port Kembla, New South Wales, Australia, -34.46, 150.89, 11, True, False, False
Port Kennedy, Western Australia, Australia, -10.51, 142.21, 10, False, False, False
Port Klang, Selangor, Malaysia, 3.11, 101.31, 8, False, False, False
Port Klang, Selangor, Malaysia, 2.95, 101.3, 8, False, False, False
Port Klang, Selangor, Malaysia, 3.03, 101.35, 8, False, False, False
Port Latta, Tasmania, Australia, -40.83, 145.39, 11, True, False, False
Port Lincoln, South Australia, Australia, -34.72, 135.88, 10, True, False, False
Port Louis, Port Louis, Mauritius, -20.15, 57.49, 4, False, False, False
Port Louis, Port Louis District, Mauritius, -20.14, 57.49, 4, False, False, False
